From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-12-24 17:00:00,2019-12-24 18:00:00,,108.89,7.75,50.05,57.8,52.91,6.64,1.13,12.66,3.09,0.84,3.13,5.37,65.22,0.37,309.14,7.08,756.0,1.71,17.0,0.0
2019-12-24 18:00:00,2019-12-24 19:00:00,57.54,140.65,12.14,69.42,81.56,59.73,6.04,1.64,9.1,3.75,0.98,3.52,5.79,64.99,0.42,279.52,7.02,756.3,3.19,16.85,0.0
2019-12-24 19:00:00,2019-12-24 20:00:00,69.98,198.25,12.91,70.37,83.28,59.35,5.54,1.88,9.48,5.31,1.18,3.92,6.92,67.84,0.39,286.75,6.97,756.58,3.9,16.32,0.0
2019-12-24 20:00:00,2019-12-24 21:00:00,81.43,176.0,11.37,54.11,65.89,41.88,6.45,1.7,8.04,6.39,1.24,4.12,7.72,72.61,0.44,310.68,6.96,757.15,4.65,15.75,0.0
2019-12-24 21:00:00,2019-12-24 22:00:00,85.66,196.57,13.39,44.53,57.92,47.2,6.74,1.49,8.1,6.52,1.33,4.45,8.14,71.77,0.4,314.45,7.11,757.22,4.94,15.32,0.0
2019-12-24 22:00:00,2019-12-24 23:00:00,92.27,183.82,19.89,47.47,67.36,46.35,6.79,1.52,7.77,6.39,1.37,4.62,8.4,73.9,0.25,305.32,7.07,757.05,5.08,14.84,0.0
2019-12-24 23:00:00,2019-12-25 00:00:00,91.07,184.12,20.51,51.66,72.17,45.72,6.23,1.59,5.49,6.28,1.41,4.74,8.55,77.83,0.16,327.33,6.97,756.77,5.21,14.12,0.0
2019-12-25 00:00:00,2019-12-25 01:00:00,96.45,195.01,24.91,48.09,73.47,37.09,5.9,1.69,4.73,6.27,1.44,4.88,8.54,84.09,0.17,163.99,7.0,756.65,5.36,13.55,0.0
2019-12-25 01:00:00,2019-12-25 02:00:00,104.24,205.16,25.46,40.84,66.3,43.16,5.69,1.63,4.15,6.35,1.47,4.97,8.72,91.62,0.19,111.8,6.93,756.35,5.5,12.9,0.0
2019-12-25 02:00:00,2019-12-25 03:00:00,96.64,218.58,22.56,36.62,59.17,41.37,5.52,1.57,4.74,6.37,1.48,5.02,8.59,93.85,0.31,330.6,7.0,756.23,5.55,12.79,0.0
2019-12-25 03:00:00,2019-12-25 04:00:00,97.22,198.47,25.33,31.86,57.19,40.46,5.6,1.66,4.57,6.31,1.46,5.0,8.46,95.39,0.12,50.19,7.04,755.85,5.5,12.37,0.0
2019-12-25 04:00:00,2019-12-25 05:00:00,114.75,200.87,44.5,29.4,74.11,36.75,5.62,1.76,3.36,6.25,1.4,5.01,8.38,98.18,0.05,122.18,7.07,755.67,5.44,11.82,0.0
2019-12-25 05:00:00,2019-12-25 06:00:00,119.61,207.56,42.19,34.66,76.84,44.7,5.53,1.8,3.28,6.35,1.38,5.13,8.44,98.66,0.29,235.06,7.07,756.05,5.5,11.78,0.0
2019-12-25 06:00:00,2019-12-25 07:00:00,119.49,215.4,26.3,30.24,56.54,44.61,5.33,1.81,3.92,6.79,1.36,5.24,8.46,98.36,0.85,309.68,9.44,756.52,5.53,11.61,0.0
2019-12-25 07:00:00,2019-12-25 08:00:00,119.46,207.99,20.96,20.29,41.24,45.05,5.33,1.87,3.96,7.02,1.32,5.22,8.41,99.45,0.83,313.09,20.7,757.3,5.44,10.96,0.0
2019-12-25 08:00:00,2019-12-25 09:00:00,105.51,198.07,18.63,26.51,45.31,38.92,5.34,1.78,4.42,7.17,1.28,5.16,8.12,96.83,0.82,294.11,73.24,757.92,5.32,11.87,0.0
2019-12-25 09:00:00,2019-12-25 10:00:00,102.46,201.69,17.65,23.67,41.32,44.5,5.48,1.66,5.37,7.13,1.25,5.12,8.06,86.64,0.79,289.22,268.19,758.2,5.24,13.37,0.0
2019-12-25 10:00:00,2019-12-25 11:00:00,117.28,193.73,13.68,33.68,47.36,45.94,5.73,1.61,6.14,6.9,1.18,4.94,7.68,81.0,0.86,323.26,361.28,757.95,5.04,14.59,0.0
2019-12-25 11:00:00,2019-12-25 12:00:00,114.54,192.23,9.37,28.74,38.11,51.43,6.04,1.52,5.29,6.54,1.09,4.61,7.07,76.98,1.23,320.74,423.2,757.3,4.75,15.59,0.0
2019-12-25 12:00:00,2019-12-25 13:00:00,113.66,180.03,8.61,29.74,38.55,40.62,6.01,1.46,6.68,6.11,1.03,4.13,6.4,68.44,0.99,305.65,483.21,756.38,2.55,16.79,0.0
2019-12-25 13:00:00,2019-12-25 14:00:00,105.2,183.8,7.42,29.0,36.41,45.2,6.05,1.33,8.12,5.62,0.99,3.8,6.04,60.84,1.17,309.84,391.79,755.9,2.68,17.62,0.0
2019-12-25 14:00:00,2019-12-25 15:00:00,97.73,179.62,5.74,25.1,30.83,44.67,5.64,1.19,18.02,4.87,0.84,3.15,5.23,62.65,1.21,326.88,275.08,755.52,2.29,17.83,0.0
2019-12-25 15:00:00,2019-12-25 16:00:00,94.73,172.41,5.93,27.28,33.2,41.84,5.42,1.1,17.97,3.84,0.56,2.03,3.49,68.84,0.9,323.22,152.27,755.3,1.22,17.44,0.0
2019-12-25 16:00:00,2019-12-25 17:00:00,95.16,165.11,6.04,33.13,39.4,34.92,5.22,1.12,11.54,3.39,0.5,1.59,2.75,79.78,0.88,329.54,38.21,755.2,0.92,16.1,0.0
2019-12-25 17:00:00,2019-12-25 18:00:00,94.05,172.07,6.97,30.19,37.16,41.66,5.11,1.21,7.14,3.56,0.59,1.55,2.68,89.75,0.6,314.77,7.88,755.38,0.86,14.46,0.0
2019-12-25 18:00:00,2019-12-25 19:00:00,98.88,173.61,10.88,26.31,37.19,37.9,5.03,1.35,5.79,3.88,0.65,1.7,2.88,94.53,0.29,256.81,7.0,755.7,0.93,13.07,0.0
2019-12-25 19:00:00,2019-12-25 20:00:00,93.06,171.84,15.53,26.21,41.74,36.02,5.1,1.51,4.7,4.32,0.78,2.06,3.4,97.31,0.17,83.5,7.0,756.22,1.13,12.11,0.0
2019-12-25 20:00:00,2019-12-25 21:00:00,95.1,180.23,16.32,21.8,38.3,31.29,5.18,1.46,4.62,4.84,0.91,2.54,4.02,98.73,0.43,333.88,7.74,756.73,1.3,11.64,0.0
2019-12-25 21:00:00,2019-12-25 22:00:00,104.95,198.75,14.94,18.59,33.53,37.85,5.21,1.42,5.04,5.14,0.97,2.95,4.5,99.16,0.41,335.88,8.09,757.0,1.48,11.58,0.0
2019-12-25 22:00:00,2019-12-25 23:00:00,105.06,198.72,14.26,18.43,32.69,38.19,5.2,1.44,5.22,5.25,0.98,3.23,4.81,99.44,0.65,314.05,7.92,756.88,1.61,11.57,0.0
2019-12-25 23:00:00,2019-12-26 00:00:00,100.82,191.76,13.17,17.98,31.15,38.39,5.25,1.4,4.68,5.29,0.98,3.42,5.03,99.45,0.92,312.86,8.13,756.7,1.72,11.19,0.0
2019-12-26 00:00:00,2019-12-26 01:00:00,97.11,181.13,13.71,17.41,31.24,33.75,5.23,1.33,4.72,5.29,0.97,3.59,5.18,99.15,0.46,324.77,8.05,756.45,1.76,10.91,0.0
2019-12-26 01:00:00,2019-12-26 02:00:00,100.52,183.0,13.62,15.6,29.22,38.68,5.28,1.29,4.96,5.3,0.96,3.7,5.38,98.16,0.86,316.83,8.16,756.4,1.85,10.98,0.0
2019-12-26 02:00:00,2019-12-26 03:00:00,93.66,173.19,12.7,16.67,29.36,39.98,5.28,1.25,5.18,5.22,0.94,3.78,5.36,94.61,0.8,324.85,8.12,756.12,2.1,11.2,0.0
2019-12-26 03:00:00,2019-12-26 04:00:00,94.0,167.94,12.37,15.49,27.87,39.67,5.26,1.25,4.93,5.09,0.92,3.78,5.35,93.75,0.8,328.95,8.19,755.65,2.6,11.17,0.0
2019-12-26 04:00:00,2019-12-26 05:00:00,99.58,160.34,13.36,14.71,28.16,28.57,5.17,1.3,4.51,4.96,0.88,3.6,5.16,94.75,0.52,239.02,8.25,755.55,1.85,11.09,0.0
2019-12-26 05:00:00,2019-12-26 06:00:00,93.21,166.56,13.44,14.06,27.5,32.66,5.13,1.19,4.58,4.9,0.9,3.54,5.12,93.12,0.65,309.57,8.2,755.95,1.86,10.95,0.0
2019-12-26 06:00:00,2019-12-26 07:00:00,89.8,142.98,13.58,14.88,28.46,33.1,5.26,1.14,4.67,4.76,0.89,3.46,5.06,91.46,0.68,315.1,10.71,756.5,1.89,10.74,0.0
2019-12-26 07:00:00,2019-12-26 08:00:00,85.56,138.15,17.24,22.69,39.93,32.83,5.35,1.17,4.98,4.6,0.88,3.4,5.0,88.04,0.46,258.58,42.54,757.05,1.86,11.05,0.0
2019-12-26 08:00:00,2019-12-26 09:00:00,81.56,143.97,16.29,17.68,34.07,26.69,5.43,1.17,4.57,4.57,0.9,3.42,5.12,86.5,0.54,313.85,87.2,757.8,1.92,11.66,0.0
2019-12-26 09:00:00,2019-12-26 10:00:00,74.27,142.78,16.35,20.12,36.46,31.84,5.47,1.15,4.72,4.53,0.92,3.46,5.2,83.91,0.67,308.23,141.09,758.15,1.94,12.09,0.0
2019-12-26 10:00:00,2019-12-26 11:00:00,76.4,143.11,13.43,29.19,42.62,32.09,5.39,1.14,5.42,4.49,0.93,3.43,5.21,83.9,1.0,316.93,223.59,757.95,1.93,12.58,0.0
2019-12-26 11:00:00,2019-12-26 12:00:00,73.06,134.88,10.0,28.43,38.43,39.14,5.56,1.07,4.89,4.23,0.83,3.06,4.81,83.12,1.52,320.26,321.56,757.58,1.74,12.66,0.0
2019-12-26 12:00:00,2019-12-26 13:00:00,69.91,133.78,9.88,24.1,34.14,33.52,5.54,0.93,5.33,3.61,0.62,2.4,3.92,79.38,1.0,322.04,362.06,756.92,1.39,12.93,0.0
2019-12-26 13:00:00,2019-12-26 14:00:00,66.98,131.38,7.93,21.52,29.44,15.3,5.2,1.04,5.17,2.7,0.46,1.79,3.05,73.98,0.64,253.24,436.5,756.35,1.17,14.4,0.0
2019-12-26 14:00:00,2019-12-26 15:00:00,70.0,133.88,7.38,20.29,27.67,30.14,5.32,0.99,3.93,2.89,0.5,1.74,2.89,74.03,0.81,319.76,334.78,756.02,1.08,14.77,0.0
2019-12-26 15:00:00,2019-12-26 16:00:00,64.68,138.85,8.54,22.95,31.49,34.55,5.57,0.96,5.34,3.45,0.61,2.16,3.36,75.31,0.42,174.92,181.65,755.67,1.16,14.96,0.0
2019-12-26 16:00:00,2019-12-26 17:00:00,71.16,144.33,10.74,26.06,36.97,55.83,5.76,1.02,5.06,3.54,0.75,2.51,3.87,82.04,0.28,266.09,49.44,755.6,1.29,13.74,0.0
2019-12-26 17:00:00,2019-12-26 18:00:00,72.27,168.3,16.67,30.52,47.19,73.47,5.92,1.14,5.29,0.96,1.0,3.17,4.64,91.03,0.11,188.96,7.7,755.8,1.47,11.96,0.0
2019-12-26 18:00:00,2019-12-26 19:00:00,71.42,181.33,20.63,39.79,60.42,34.65,4.84,1.6,4.67,4.71,0.87,2.8,4.46,92.91,0.12,198.53,7.0,756.2,1.47,11.35,0.0
2019-12-26 19:00:00,2019-12-26 20:00:00,89.25,201.2,20.16,35.78,55.94,37.87,4.73,1.67,4.68,6.09,0.72,2.42,4.4,92.78,0.43,252.06,7.04,756.63,1.41,11.45,0.0
2019-12-26 20:00:00,2019-12-26 21:00:00,87.65,208.01,9.75,24.71,34.75,46.43,4.71,1.6,4.21,6.14,0.74,2.56,4.57,92.64,1.33,321.07,8.43,757.23,1.49,11.55,0.0
2019-12-26 21:00:00,2019-12-26 22:00:00,98.43,204.52,9.43,19.33,28.76,45.67,4.71,1.5,4.34,5.92,0.72,2.52,4.43,93.16,1.14,325.16,8.32,757.55,1.44,10.7,0.0
2019-12-26 22:00:00,2019-12-26 23:00:00,107.02,195.51,10.11,17.57,27.68,41.18,5.04,1.46,4.46,5.73,0.74,2.54,4.33,93.21,1.09,319.4,8.15,757.62,1.43,10.68,0.0
2019-12-26 23:00:00,2019-12-27 00:00:00,102.97,184.22,10.41,17.01,27.42,39.78,5.1,1.4,4.77,5.61,0.79,2.6,4.3,92.53,0.79,319.07,8.12,757.33,1.45,10.81,0.0
2019-12-27 00:00:00,2019-12-27 01:00:00,102.42,172.08,10.15,16.35,26.5,32.21,5.15,1.26,4.52,5.41,0.83,2.66,4.39,88.46,1.07,319.94,8.18,757.22,1.54,10.83,0.0
2019-12-27 01:00:00,2019-12-27 02:00:00,93.88,159.56,9.64,16.25,25.9,38.16,5.13,1.14,4.56,5.07,0.82,2.66,4.22,85.52,1.14,323.04,8.28,757.2,1.53,10.64,0.0
2019-12-27 02:00:00,2019-12-27 03:00:00,80.7,150.52,9.68,19.07,28.75,38.18,5.16,1.14,4.37,4.68,0.78,2.6,4.2,86.04,1.23,323.28,8.17,757.08,1.5,10.04,0.0
2019-12-27 03:00:00,2019-12-27 04:00:00,64.41,140.39,9.34,16.65,25.99,38.67,5.23,1.05,4.71,4.44,0.76,2.57,4.05,84.63,0.89,301.27,7.95,756.6,1.66,10.07,0.0
2019-12-27 04:00:00,2019-12-27 05:00:00,70.84,130.65,9.2,17.22,26.5,24.82,5.15,1.06,4.72,4.24,0.74,2.57,4.0,82.37,0.89,286.21,7.95,756.45,1.67,9.85,0.0
2019-12-27 05:00:00,2019-12-27 06:00:00,71.09,130.01,9.3,20.84,30.14,33.02,5.15,1.02,4.68,4.09,0.71,2.56,3.95,80.12,1.04,301.73,8.04,756.78,1.51,9.96,0.0
2019-12-27 06:00:00,2019-12-27 07:00:00,70.66,127.7,9.05,24.2,33.24,36.73,5.07,1.0,5.47,3.95,0.68,2.65,3.96,79.36,0.8,265.31,10.47,757.23,1.51,9.96,0.0
2019-12-27 07:00:00,2019-12-27 08:00:00,69.98,126.68,11.09,26.54,37.64,36.34,5.13,1.06,4.71,3.92,0.66,2.76,4.06,78.63,0.95,288.91,50.47,757.88,1.52,9.96,0.0
2019-12-27 08:00:00,2019-12-27 09:00:00,72.89,128.32,11.85,27.16,39.23,30.23,5.12,1.14,4.43,3.99,0.66,2.86,4.15,77.05,0.94,277.66,108.52,758.52,1.55,10.48,0.0
2019-12-27 09:00:00,2019-12-27 10:00:00,79.35,139.49,11.17,23.3,34.47,34.38,5.21,1.13,4.39,4.13,0.68,3.0,4.32,75.13,1.37,300.34,190.04,759.15,1.61,11.02,0.0
2019-12-27 10:00:00,2019-12-27 11:00:00,87.85,146.71,11.39,26.54,37.92,34.22,5.53,1.14,4.77,4.17,0.66,3.01,4.35,71.42,1.25,303.05,357.72,759.0,1.95,11.91,0.0
2019-12-27 11:00:00,2019-12-27 12:00:00,94.25,148.53,8.45,24.46,32.91,33.1,5.56,1.1,6.33,4.16,0.65,2.97,4.45,67.45,1.44,307.68,488.58,758.3,1.65,13.0,0.0
2019-12-27 12:00:00,2019-12-27 13:00:00,97.33,151.64,8.34,26.6,35.09,34.38,5.53,1.06,4.66,3.79,0.53,2.27,3.57,64.19,1.36,303.02,518.45,757.53,1.3,14.0,0.0
2019-12-27 13:00:00,2019-12-27 14:00:00,85.77,157.68,7.38,23.65,31.07,44.86,5.63,1.01,5.74,3.81,0.65,2.34,3.68,63.57,1.52,310.04,449.35,756.87,1.34,14.46,0.0
2019-12-27 14:00:00,2019-12-27 15:00:00,78.89,155.09,6.78,21.77,28.55,38.9,5.32,0.96,5.12,3.58,0.61,2.11,3.36,65.05,1.69,321.31,322.98,756.65,1.21,14.21,0.0
2019-12-27 15:00:00,2019-12-27 16:00:00,82.14,154.08,6.87,26.15,33.01,43.23,5.39,0.95,6.6,3.36,0.58,1.98,3.14,67.01,1.47,312.94,181.86,756.33,1.15,13.65,0.0
2019-12-27 16:00:00,2019-12-27 17:00:00,88.08,157.17,7.4,32.19,39.59,39.47,5.53,1.04,5.35,3.37,0.59,1.96,3.04,73.05,1.16,321.1,49.27,756.3,1.1,12.67,0.0
2019-12-27 17:00:00,2019-12-27 18:00:00,87.62,162.24,7.58,35.65,43.23,34.3,5.2,1.19,5.31,3.75,0.64,2.0,3.17,78.53,0.94,321.79,7.86,756.6,1.14,11.32,0.0
2019-12-27 18:00:00,2019-12-27 19:00:00,88.36,165.85,8.8,38.02,46.82,38.25,5.18,1.31,4.94,4.19,0.64,1.88,3.09,81.21,0.91,318.08,6.97,757.05,1.09,10.74,0.0
2019-12-27 19:00:00,2019-12-27 20:00:00,92.83,174.24,10.09,39.48,49.58,41.6,5.35,1.43,4.83,4.59,0.73,2.11,3.44,82.52,0.99,311.64,7.01,757.5,1.23,10.36,0.0
2019-12-27 20:00:00,2019-12-27 21:00:00,94.4,183.2,13.55,44.44,58.28,34.28,5.25,1.52,4.8,4.97,0.78,2.29,3.73,82.81,0.73,289.55,7.01,757.95,1.36,9.92,0.0
2019-12-27 21:00:00,2019-12-27 22:00:00,104.25,211.26,13.69,38.29,51.98,32.4,5.15,1.53,5.27,5.24,0.81,2.44,4.03,85.06,0.56,288.31,6.98,758.1,1.49,9.45,0.0
2019-12-27 22:00:00,2019-12-27 23:00:00,111.91,214.61,14.44,38.1,52.54,33.88,5.14,1.46,5.57,5.38,0.84,2.69,4.37,85.24,0.56,283.7,6.92,758.1,2.24,9.29,0.0
2019-12-27 23:00:00,2019-12-28 00:00:00,111.98,208.07,14.16,34.24,48.39,33.92,5.17,1.37,5.45,5.37,0.84,2.88,4.59,85.21,0.49,281.04,6.95,758.1,2.33,9.06,0.0
2019-12-28 00:00:00,2019-12-28 01:00:00,115.9,198.52,13.48,27.27,40.76,28.46,5.14,1.31,4.67,5.25,0.82,3.04,4.7,85.69,0.62,287.75,7.01,757.83,1.9,8.77,0.0
2019-12-28 01:00:00,2019-12-28 02:00:00,109.97,195.85,12.17,24.52,36.7,33.61,5.1,1.24,4.83,5.11,0.79,3.11,4.71,86.23,0.64,284.97,6.99,757.58,2.4,8.46,0.0
2019-12-28 02:00:00,2019-12-28 03:00:00,103.91,191.31,12.36,23.7,36.05,33.38,5.16,1.24,4.78,4.94,0.76,3.16,4.69,87.32,0.77,320.02,7.0,757.4,2.26,8.19,0.0
2019-12-28 03:00:00,2019-12-28 04:00:00,99.51,182.68,12.91,25.17,38.09,33.55,5.19,1.25,4.43,4.81,0.73,3.16,4.64,90.41,0.6,312.39,6.97,757.27,1.79,7.87,0.0
2019-12-28 04:00:00,2019-12-28 05:00:00,105.07,173.39,14.3,25.04,39.49,28.72,5.22,1.29,4.09,4.77,0.71,3.18,4.64,93.32,0.47,297.97,6.99,757.42,2.1,7.63,0.0
2019-12-28 05:00:00,2019-12-28 06:00:00,105.81,185.83,16.7,29.65,46.36,37.03,5.27,1.27,4.25,4.79,0.72,3.25,4.69,92.7,0.36,241.79,6.98,757.65,1.83,7.68,0.0
2019-12-28 06:00:00,2019-12-28 07:00:00,104.97,180.75,26.53,35.35,61.89,37.0,5.17,1.48,4.04,5.01,0.76,3.31,4.86,95.95,0.51,236.7,11.64,758.27,2.72,6.89,0.0
2019-12-28 07:00:00,2019-12-28 08:00:00,102.6,189.31,34.95,38.07,73.02,34.62,5.31,1.59,3.85,5.4,0.8,3.31,5.0,96.22,0.68,252.08,52.32,759.0,2.8,6.85,0.0
2019-12-28 08:00:00,2019-12-28 09:00:00,114.72,204.19,43.01,39.53,82.88,28.34,5.43,1.82,4.01,5.84,0.82,3.31,5.11,95.14,0.64,231.05,121.35,759.92,2.84,7.21,0.0
2019-12-28 09:00:00,2019-12-28 10:00:00,129.24,223.97,30.08,39.77,69.85,32.24,5.58,1.85,3.94,6.46,0.89,3.4,5.32,88.11,1.0,274.48,283.46,760.42,3.49,8.82,0.0
2019-12-28 10:00:00,2019-12-28 11:00:00,153.69,239.95,22.95,43.65,66.6,32.16,5.51,1.77,3.84,6.73,0.91,3.37,5.36,87.92,1.14,313.43,394.62,760.45,3.13,9.57,0.0
2019-12-28 11:00:00,2019-12-28 12:00:00,146.58,231.9,17.08,35.32,52.4,31.75,5.59,1.66,3.55,6.68,0.89,3.12,5.04,85.41,1.32,317.74,497.53,759.98,3.3,10.59,0.0
2019-12-28 12:00:00,2019-12-28 13:00:00,135.63,209.39,9.45,34.33,44.04,29.43,5.46,1.47,6.98,6.47,0.9,2.98,4.83,78.11,1.23,316.15,506.3,759.1,3.23,12.25,0.0
2019-12-28 13:00:00,2019-12-28 14:00:00,126.58,205.42,8.92,33.05,41.96,28.2,5.58,1.35,4.19,0.0,0.0,,,69.36,0.9,312.12,449.25,758.42,0.0,14.29,0.0
2019-12-28 14:00:00,2019-12-28 15:00:00,112.62,183.05,8.79,31.13,39.92,24.78,5.65,1.3,4.74,4.8,0.73,2.45,3.75,68.0,1.19,311.33,326.43,756.3,1.31,14.62,0.0
2019-12-28 15:00:00,2019-12-28 16:00:00,102.5,192.36,7.84,30.54,38.38,27.64,5.67,1.28,5.37,4.98,0.82,2.55,3.97,70.97,1.27,319.37,176.53,755.93,2.06,14.23,0.0
2019-12-28 16:00:00,2019-12-28 17:00:00,105.82,188.99,7.5,32.44,39.93,26.07,5.56,1.4,4.9,4.8,0.86,2.68,4.08,80.35,1.21,318.79,48.08,755.92,2.12,12.5,0.0
2019-12-28 17:00:00,2019-12-28 18:00:00,104.53,195.41,12.6,52.86,65.47,34.42,5.34,1.85,6.29,5.05,0.85,2.71,4.12,83.76,0.38,288.87,7.81,756.1,1.62,11.48,0.0
2019-12-28 18:00:00,2019-12-28 19:00:00,115.91,229.77,11.51,45.69,57.19,35.58,5.23,1.87,5.24,6.04,0.98,3.06,4.91,89.14,0.59,320.54,6.93,756.38,2.74,10.61,0.0
2019-12-28 19:00:00,2019-12-28 20:00:00,123.13,223.52,14.11,42.81,56.91,37.75,5.22,2.05,4.63,6.73,1.07,3.4,5.36,92.63,0.55,311.65,6.99,756.8,3.27,9.91,0.0
2019-12-28 20:00:00,2019-12-28 21:00:00,124.72,235.07,16.37,43.35,60.06,31.59,5.2,2.2,4.35,7.15,1.07,3.64,5.76,94.49,0.44,298.23,6.97,757.12,3.41,9.47,0.0
2019-12-28 21:00:00,2019-12-28 22:00:00,135.7,243.57,20.39,41.41,61.8,44.16,5.1,2.3,4.18,7.5,1.1,3.83,6.0,96.54,0.47,295.55,6.95,757.15,3.56,9.07,0.0
2019-12-28 22:00:00,2019-12-28 23:00:00,156.09,255.23,13.56,31.21,44.77,41.56,5.12,2.07,3.93,7.67,1.12,3.86,6.15,99.34,0.95,317.9,7.92,757.15,3.69,8.46,0.0
2019-12-28 23:00:00,2019-12-29 00:00:00,150.67,238.46,14.16,30.8,44.97,37.87,5.06,2.05,3.86,7.59,1.08,3.74,5.98,99.45,0.68,255.24,8.24,756.87,3.65,7.96,0.0
2019-12-29 00:00:00,2019-12-29 01:00:00,125.35,234.12,12.97,27.17,40.33,30.23,5.17,1.78,4.05,7.51,1.06,3.63,5.78,99.45,0.67,285.08,8.12,756.6,3.03,8.8,0.0
2019-12-29 01:00:00,2019-12-29 02:00:00,128.03,235.62,11.76,23.31,35.07,34.23,5.18,1.56,4.88,7.32,1.06,3.55,5.58,94.97,0.69,277.03,8.23,756.52,3.54,9.03,0.0
2019-12-29 02:00:00,2019-12-29 03:00:00,122.64,228.53,11.91,20.0,31.91,34.22,5.25,1.42,5.59,6.94,1.03,3.46,5.48,93.38,0.65,299.94,8.25,756.2,3.12,8.93,0.0
2019-12-29 03:00:00,2019-12-29 04:00:00,116.96,204.67,11.99,18.45,30.44,33.67,5.27,1.3,4.87,6.49,1.0,3.37,5.2,92.82,0.84,307.41,8.36,755.95,3.43,8.44,0.0
2019-12-29 04:00:00,2019-12-29 05:00:00,123.28,193.53,11.72,17.68,29.41,27.18,5.25,1.29,4.25,5.95,0.95,3.23,5.06,93.12,0.77,300.56,8.34,755.98,2.12,7.89,0.0
2019-12-29 05:00:00,2019-12-29 06:00:00,109.35,191.31,12.61,18.84,31.45,30.77,5.17,1.24,4.43,5.55,0.92,3.12,4.8,93.27,0.83,295.96,8.34,756.58,2.71,7.53,0.0
2019-12-29 06:00:00,2019-12-29 07:00:00,101.05,181.17,12.4,18.34,30.74,28.14,5.21,1.21,4.67,5.32,0.88,3.06,4.68,93.31,0.9,289.72,10.04,757.03,2.5,7.3,0.0
2019-12-29 07:00:00,2019-12-29 08:00:00,104.61,180.85,12.65,18.76,31.42,29.73,5.24,1.23,4.35,5.14,0.83,3.04,4.58,92.66,0.97,299.2,30.6,757.73,2.77,7.32,0.0
2019-12-29 08:00:00,2019-12-29 09:00:00,95.02,166.88,13.45,20.48,34.08,25.56,5.25,1.23,4.31,5.04,0.8,3.07,4.54,90.01,0.88,286.46,83.12,758.3,2.59,7.46,0.0
2019-12-29 09:00:00,2019-12-29 10:00:00,95.35,170.72,14.69,22.93,37.62,29.95,5.27,1.22,4.44,4.94,0.78,3.12,4.58,86.01,0.79,272.11,160.94,758.57,2.84,8.37,0.0
2019-12-29 10:00:00,2019-12-29 11:00:00,101.16,174.35,14.12,23.46,37.59,29.8,5.33,1.26,4.75,4.92,0.78,3.2,4.67,81.53,0.95,276.69,258.74,758.6,2.76,9.43,0.0
2019-12-29 11:00:00,2019-12-29 12:00:00,104.76,178.75,11.92,35.68,47.59,30.06,5.44,1.26,4.6,4.97,0.78,3.27,4.86,76.52,1.06,294.37,427.69,758.0,3.1,10.55,0.0
2019-12-29 12:00:00,2019-12-29 13:00:00,107.68,184.73,10.14,31.02,41.43,25.37,5.64,1.24,4.24,4.96,0.77,3.33,4.83,71.33,1.06,307.44,509.24,756.9,3.12,12.23,0.0
2019-12-29 13:00:00,2019-12-29 14:00:00,98.67,188.6,13.66,29.06,41.2,30.51,5.73,1.22,4.59,4.9,0.79,3.47,4.94,67.47,0.99,299.45,454.0,756.08,2.4,13.49,0.0
2019-12-29 14:00:00,2019-12-29 15:00:00,102.65,188.93,9.49,28.39,37.89,35.1,5.61,1.29,6.09,4.83,0.83,3.57,5.03,66.19,1.24,313.71,319.74,755.58,2.61,14.09,0.0
2019-12-29 15:00:00,2019-12-29 16:00:00,96.66,185.32,9.37,28.4,37.78,32.14,5.64,1.33,5.6,4.83,0.86,3.5,5.08,67.58,1.17,316.34,173.79,755.27,2.4,13.91,0.0
2019-12-29 16:00:00,2019-12-29 17:00:00,97.8,179.86,10.51,34.57,45.07,25.59,5.61,1.54,6.37,4.88,0.89,3.44,4.91,72.11,0.73,319.66,50.28,755.1,2.94,12.98,0.0
2019-12-29 17:00:00,2019-12-29 18:00:00,109.15,197.24,14.86,49.69,64.55,29.29,5.61,1.97,8.53,5.14,0.94,3.47,4.96,78.59,0.45,316.36,7.81,755.17,3.35,11.85,0.0
2019-12-29 18:00:00,2019-12-29 19:00:00,115.94,215.09,18.5,59.42,77.92,29.32,5.35,2.25,7.27,5.66,1.01,3.58,5.18,81.06,0.4,266.56,6.92,755.75,2.58,11.34,0.0
2019-12-29 19:00:00,2019-12-29 20:00:00,127.56,228.74,33.04,69.91,102.94,29.16,5.3,2.59,4.59,6.44,1.11,3.76,5.63,83.64,0.52,263.4,6.96,756.47,3.08,10.93,0.0
2019-12-29 20:00:00,2019-12-29 21:00:00,137.68,255.75,23.73,54.94,79.19,24.14,5.27,2.38,4.55,7.3,1.21,3.95,6.23,85.14,0.67,281.44,6.98,756.93,3.54,10.44,0.0
2019-12-29 21:00:00,2019-12-29 22:00:00,141.25,266.95,23.57,45.67,69.23,29.09,5.45,2.25,5.29,7.68,1.25,4.06,6.6,88.55,0.57,326.1,7.0,756.75,4.06,9.73,0.0
