From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-04-22 08:00:00,2021-04-22 09:00:00,22.59,112.09,14.05,22.86,36.9,21.82,0.51,0.36,20.88,4.44,,6.64,12.78,72.9,1.76,145.11,311.68,,,29.59,
2021-04-22 09:00:00,2021-04-22 10:00:00,16.62,100.94,10.09,16.45,26.54,19.17,1.25,0.3,22.82,3.46,,8.64,2.58,62.86,1.56,172.06,461.03,,,31.72,
2021-04-22 10:00:00,2021-04-22 11:00:00,17.39,103.22,7.98,26.65,34.63,20.73,2.63,0.42,43.59,3.2,,7.78,2.38,57.05,2.16,217.12,709.84,,,33.2,
2021-04-22 11:00:00,2021-04-22 12:00:00,21.98,119.81,4.78,27.47,32.25,21.2,2.58,0.37,53.2,3.55,,7.84,,59.74,3.96,276.38,616.54,,,32.95,
2021-04-22 12:00:00,2021-04-22 13:00:00,18.22,120.89,4.18,22.93,27.11,21.91,1.82,0.34,50.99,3.1,,6.89,,64.98,5.43,306.51,659.02,,,32.44,
2021-04-22 13:00:00,2021-04-22 14:00:00,14.62,116.72,4.5,19.36,23.86,21.5,1.35,0.31,43.62,2.48,,5.74,,67.53,5.3,306.63,573.78,,,32.12,
2021-04-22 14:00:00,2021-04-22 15:00:00,12.4,116.64,4.96,20.32,25.3,21.92,0.69,0.3,45.99,2.09,,5.17,0.02,66.23,5.43,309.93,616.36,,,32.37,
2021-04-22 15:00:00,2021-04-22 16:00:00,12.73,114.55,4.8,18.26,23.05,21.81,0.49,0.29,41.35,1.85,,4.9,0.06,66.91,5.25,306.19,430.16,,,32.24,
2021-04-22 16:00:00,2021-04-22 17:00:00,10.62,97.0,5.1,18.08,23.17,22.45,1.3,0.24,35.88,1.54,,4.7,,70.9,5.11,306.13,392.85,,,31.58,
2021-04-22 17:00:00,2021-04-22 18:00:00,9.0,88.44,5.73,19.38,25.11,21.88,0.6,0.28,31.85,1.27,,4.4,,72.2,4.93,293.24,261.93,,,31.27,
2021-04-22 18:00:00,2021-04-22 19:00:00,9.79,91.11,5.26,22.78,28.04,21.96,0.33,0.33,28.63,1.31,,5.47,,76.18,3.24,307.83,53.77,,,30.25,
2021-04-22 19:00:00,2021-04-22 20:00:00,14.77,85.09,5.28,21.93,27.21,22.01,0.28,0.31,28.35,1.41,,4.93,4.48,81.98,3.82,315.57,,,,29.2,
2021-04-22 20:00:00,2021-04-22 21:00:00,9.62,79.15,5.1,21.52,26.62,21.07,0.28,0.33,31.06,1.54,,3.4,8.12,79.3,3.13,315.47,,,,29.06,
2021-04-22 21:00:00,2021-04-22 22:00:00,14.36,77.72,5.56,26.91,32.48,21.53,0.09,0.35,27.29,1.79,,3.61,8.57,79.13,2.43,317.18,,,,28.88,
2021-04-22 22:00:00,2021-04-22 23:00:00,18.39,82.09,5.01,21.45,26.47,20.99,0.16,0.32,27.89,2.03,,3.76,9.79,81.69,1.56,302.46,,,,28.61,
2021-04-22 23:00:00,2021-04-23 00:00:00,19.0,84.36,6.16,24.78,30.94,21.44,,0.35,17.28,1.89,,3.82,8.87,83.99,0.72,284.74,,,,27.9,
2021-04-23 00:00:00,2021-04-23 01:00:00,19.8,93.5,18.09,37.27,55.37,25.49,0.84,0.55,6.31,2.37,,4.73,11.64,86.38,0.39,184.42,,,,26.97,
2021-04-23 01:00:00,2021-04-23 02:00:00,20.8,117.53,28.05,41.23,69.28,27.9,0.4,0.61,2.82,3.49,,6.25,16.34,88.27,0.53,235.76,,,,26.44,
2021-04-23 02:00:00,2021-04-23 03:00:00,18.61,117.19,36.97,42.13,79.1,30.01,1.29,0.57,3.09,3.81,,7.47,18.13,88.01,0.33,222.79,,,,26.12,
2021-04-23 03:00:00,2021-04-23 04:00:00,20.39,126.9,68.7,44.11,112.81,36.28,2.31,0.67,4.04,4.92,,8.57,21.25,86.62,0.26,188.27,,,,26.11,
2021-04-23 04:00:00,2021-04-23 05:00:00,26.56,148.09,56.76,37.47,94.23,28.19,1.91,0.57,4.55,6.52,,10.97,24.93,85.8,0.48,241.37,,,,26.34,
2021-04-23 05:00:00,2021-04-23 06:00:00,22.42,134.01,52.05,33.23,85.28,34.28,1.78,0.63,3.44,6.09,,11.08,23.23,86.59,0.37,200.02,,,,26.02,
2021-04-23 06:00:00,2021-04-23 07:00:00,25.77,130.67,67.41,38.91,106.26,34.72,2.56,0.83,3.6,6.2,,10.36,24.31,88.4,0.45,253.52,22.6,,,25.79,
2021-04-23 07:00:00,2021-04-23 08:00:00,24.62,149.63,65.51,43.08,108.59,37.04,2.75,0.83,3.97,8.07,,10.85,25.87,84.36,0.59,197.86,139.75,,,27.99,
2021-04-23 08:00:00,2021-04-23 09:00:00,27.98,161.18,28.52,33.57,62.08,25.45,1.39,0.44,18.32,8.65,,11.86,24.23,61.03,2.02,254.38,354.34,,,30.89,
2021-04-23 09:00:00,2021-04-23 10:00:00,22.62,124.83,11.23,19.52,30.74,17.12,1.81,0.29,31.91,2.88,,8.5,0.04,47.55,2.1,218.51,486.03,,,32.62,
2021-04-23 10:00:00,2021-04-23 11:00:00,16.23,97.25,6.85,24.66,31.5,17.59,2.93,0.34,51.15,4.81,,10.5,,42.61,2.52,172.88,683.25,,,34.24,
2021-04-23 11:00:00,2021-04-23 12:00:00,15.0,101.67,3.65,23.61,27.26,20.25,1.82,0.3,62.93,4.06,,8.37,,55.51,4.74,296.9,775.95,,,32.9,
2021-04-23 12:00:00,2021-04-23 13:00:00,18.18,95.82,4.11,20.03,24.15,20.2,1.88,0.29,52.49,3.23,,6.79,,58.95,3.86,296.99,629.66,,,32.45,
2021-04-23 13:00:00,2021-04-23 14:00:00,15.81,90.0,3.65,18.24,21.9,17.5,1.67,0.26,53.28,2.67,,5.92,,51.78,5.19,301.05,758.39,,,32.83,
2021-04-23 14:00:00,2021-04-23 15:00:00,9.42,84.28,4.04,20.46,24.5,16.77,1.27,0.25,49.02,2.04,,5.03,,51.48,5.39,294.46,643.06,,,32.49,
2021-04-23 15:00:00,2021-04-23 16:00:00,9.6,84.83,3.58,17.46,21.04,17.96,1.46,0.23,48.35,1.99,,4.44,,51.95,5.59,297.59,660.66,,,32.75,
2021-04-23 16:00:00,2021-04-23 17:00:00,9.2,86.36,4.27,20.24,24.5,17.64,1.1,0.24,43.87,1.94,,4.27,,53.23,4.97,294.59,467.77,,,32.38,
2021-04-23 17:00:00,2021-04-23 18:00:00,8.21,86.64,4.06,18.16,22.22,17.65,0.45,0.24,36.91,1.73,,4.38,,58.0,4.22,300.79,220.85,,,31.22,
2021-04-23 18:00:00,2021-04-23 19:00:00,8.0,84.45,4.22,24.74,28.97,18.96,0.12,0.3,37.86,1.42,,4.71,,65.34,4.15,306.7,30.57,,,30.05,
2021-04-23 19:00:00,2021-04-23 20:00:00,8.8,79.82,3.93,31.2,35.13,19.58,0.18,0.34,36.11,1.75,,3.49,5.2,66.11,3.5,309.69,,,,29.42,
2021-04-23 20:00:00,2021-04-23 21:00:00,14.61,76.73,5.79,37.29,43.09,20.96,0.21,0.4,24.5,2.02,,2.95,7.65,68.91,2.81,308.72,,,,29.02,
2021-04-23 21:00:00,2021-04-23 22:00:00,12.82,73.33,6.52,38.18,44.7,22.0,0.41,0.4,20.65,2.35,,3.77,8.46,73.15,1.49,292.61,,,,28.56,
2021-04-23 22:00:00,2021-04-23 23:00:00,13.6,75.82,7.28,41.99,49.27,22.91,0.23,0.42,19.59,2.94,,4.08,10.15,74.64,1.38,294.25,,,,28.32,
2021-04-23 23:00:00,2021-04-24 00:00:00,17.98,83.72,32.82,49.68,82.61,28.52,0.7,0.62,11.39,3.69,,4.5,11.33,75.94,0.69,241.11,,,,27.73,
2021-04-24 00:00:00,2021-04-24 01:00:00,23.0,111.49,41.24,54.57,95.9,31.78,1.48,0.6,4.51,4.25,,5.54,13.84,79.61,0.58,221.07,,,,26.98,
2021-04-24 01:00:00,2021-04-24 02:00:00,21.61,121.72,69.34,51.44,120.83,34.55,2.81,0.74,4.24,4.58,,6.39,15.85,82.58,0.46,192.73,,,,26.29,
2021-04-24 02:00:00,2021-04-24 03:00:00,23.38,137.87,69.79,44.83,114.6,36.18,2.61,0.72,5.43,5.01,,7.02,17.39,83.67,0.45,169.73,,,,26.06,
2021-04-24 03:00:00,2021-04-24 04:00:00,25.59,142.67,106.45,39.21,145.64,37.8,3.46,0.76,5.73,6.17,,8.79,22.96,85.26,0.47,166.25,,,,25.41,
2021-04-24 04:00:00,2021-04-24 05:00:00,24.41,141.55,137.46,40.53,178.0,42.61,3.88,0.95,5.63,6.99,,10.29,25.37,87.06,0.68,155.14,,,,25.12,
2021-04-24 05:00:00,2021-04-24 06:00:00,24.0,150.0,113.81,38.79,152.61,42.67,3.59,0.98,5.53,7.45,,11.34,27.05,88.17,0.71,160.81,,,,24.84,
2021-04-24 06:00:00,2021-04-24 07:00:00,23.2,158.45,92.25,41.66,133.91,39.37,2.82,0.86,6.29,7.63,,12.29,28.22,86.4,0.57,165.12,10.72,,,25.11,
2021-04-24 07:00:00,2021-04-24 08:00:00,22.2,148.91,48.88,41.33,90.19,31.54,2.1,0.63,8.31,8.03,,14.78,31.07,80.07,0.93,144.65,143.31,,,27.06,
2021-04-24 08:00:00,2021-04-24 09:00:00,20.41,124.19,23.0,27.36,50.36,24.42,2.03,0.46,19.3,7.6,,11.28,22.97,70.7,1.43,155.41,353.77,,,29.66,
2021-04-24 09:00:00,2021-04-24 10:00:00,23.97,110.89,16.92,29.69,46.61,22.64,1.71,0.48,30.91,4.36,,6.22,,63.08,2.6,294.15,512.19,,,31.05,
2021-04-24 10:00:00,2021-04-24 11:00:00,22.61,108.64,9.13,27.77,36.88,21.64,1.95,0.39,59.44,5.83,,12.94,,64.79,3.39,289.24,685.52,,,31.3,
2021-04-24 11:00:00,2021-04-24 12:00:00,18.03,103.91,4.19,24.39,28.57,21.15,2.56,0.37,80.17,6.21,,9.84,,64.53,3.38,278.32,794.47,,,31.68,
2021-04-24 12:00:00,2021-04-24 13:00:00,21.78,97.83,2.86,18.38,21.25,19.8,1.97,0.27,62.98,6.16,,7.72,,67.64,4.85,295.84,801.81,,,31.12,
2021-04-24 13:00:00,2021-04-24 14:00:00,19.02,89.64,2.94,13.69,16.64,18.4,0.51,0.24,48.26,4.51,,5.52,,67.74,4.27,287.25,853.6,,,31.33,
2021-04-24 14:00:00,2021-04-24 15:00:00,17.2,75.82,3.62,12.47,16.08,17.97,0.23,0.22,36.14,3.41,,4.76,,67.34,5.19,284.48,741.25,,,31.31,
2021-04-24 15:00:00,2021-04-24 16:00:00,7.47,74.45,4.14,11.34,15.47,17.8,0.59,0.21,30.95,2.32,,4.35,,69.39,4.88,304.38,523.95,,,30.84,
2021-04-24 16:00:00,2021-04-24 17:00:00,8.19,73.4,4.3,11.29,15.6,18.18,0.65,0.21,31.66,1.52,,4.08,,70.11,5.07,298.35,344.06,,,30.59,
2021-04-24 17:00:00,2021-04-24 18:00:00,6.61,70.64,4.24,13.12,17.37,18.5,0.58,0.24,32.76,1.12,,3.5,1.62,73.83,4.66,302.97,166.99,,,30.04,
2021-04-24 18:00:00,2021-04-24 19:00:00,10.78,69.09,4.13,14.76,18.89,18.83,0.6,0.27,28.84,1.04,,3.21,2.5,77.57,4.45,311.01,29.57,,,29.26,
2021-04-24 19:00:00,2021-04-24 20:00:00,14.39,68.0,4.13,17.55,21.68,18.99,0.63,0.26,28.91,1.22,,2.94,6.15,79.17,3.19,315.16,,,,28.89,
2021-04-24 20:00:00,2021-04-24 21:00:00,11.82,66.46,4.61,17.33,21.94,19.33,0.24,0.29,25.89,1.28,,2.77,6.38,79.87,2.24,313.56,,,,28.75,
2021-04-24 21:00:00,2021-04-24 22:00:00,11.79,68.18,5.43,19.14,24.58,20.23,0.39,0.3,22.3,1.36,,3.08,7.39,81.45,1.82,304.53,,,,28.66,
2021-04-24 22:00:00,2021-04-24 23:00:00,12.8,66.82,5.85,17.46,23.3,20.26,0.34,0.27,23.1,1.39,,3.08,7.28,82.48,2.1,310.59,,,,28.59,
2021-04-24 23:00:00,2021-04-25 00:00:00,13.0,61.82,5.85,15.93,21.78,19.94,0.43,0.24,23.26,1.3,,3.14,7.36,83.49,1.38,295.15,,,,28.47,
2021-04-25 00:00:00,2021-04-25 01:00:00,16.18,65.7,6.64,17.78,24.41,20.83,0.32,0.29,19.76,1.38,,3.3,7.44,84.65,1.32,257.15,,,,28.19,
2021-04-25 01:00:00,2021-04-25 02:00:00,17.8,67.72,6.9,15.58,22.48,21.08,0.54,0.26,22.67,1.73,,3.75,9.89,85.63,1.34,276.73,,,,27.96,
2021-04-25 02:00:00,2021-04-25 03:00:00,19.59,65.09,7.31,17.85,25.16,21.56,0.46,0.27,16.78,1.73,,3.56,9.81,86.41,1.06,292.38,,,,27.7,
2021-04-25 03:00:00,2021-04-25 04:00:00,18.41,67.39,9.52,25.93,35.44,23.23,0.68,0.3,10.85,1.98,,4.2,10.94,87.33,0.8,276.85,,,,27.47,
2021-04-25 04:00:00,2021-04-25 05:00:00,10.82,68.0,10.47,22.71,33.19,23.78,1.38,0.33,10.71,2.14,,5.15,12.88,87.8,0.62,205.47,,,,27.29,
2021-04-25 05:00:00,2021-04-25 06:00:00,16.15,75.0,17.66,31.28,48.95,26.21,0.55,0.38,5.45,2.56,,6.25,14.05,88.91,0.54,175.75,,,,26.8,
2021-04-25 06:00:00,2021-04-25 07:00:00,14.82,79.51,23.34,31.7,55.07,28.26,1.9,0.42,5.19,2.94,,6.76,14.57,89.47,0.85,181.23,5.32,,,26.76,
2021-04-25 07:00:00,2021-04-25 08:00:00,17.98,92.72,21.48,29.66,51.13,27.69,1.04,0.47,8.28,3.51,,7.34,16.05,86.95,0.78,133.05,109.99,,,27.79,
2021-04-25 08:00:00,2021-04-25 09:00:00,15.82,101.27,15.54,24.01,39.55,25.38,0.94,0.42,17.51,3.81,,8.03,14.97,74.7,1.42,142.13,329.1,,,30.63,
2021-04-25 09:00:00,2021-04-25 10:00:00,17.39,107.09,11.76,27.01,38.77,23.05,2.01,0.4,26.68,3.94,,10.66,,57.57,2.38,211.09,523.16,,,32.87,
2021-04-25 10:00:00,2021-04-25 11:00:00,25.95,132.8,5.66,21.67,27.34,21.28,1.82,0.35,53.33,3.51,,8.94,,56.31,3.26,298.41,622.76,,,33.55,
2021-04-25 11:00:00,2021-04-25 12:00:00,19.26,124.28,3.17,17.38,20.55,22.14,1.83,0.3,61.42,3.31,,7.71,,61.38,3.56,293.48,777.91,,,33.22,
2021-04-25 12:00:00,2021-04-25 13:00:00,18.59,110.64,2.83,16.48,19.32,22.68,2.23,0.29,63.07,2.96,,6.9,,63.54,5.21,309.96,767.29,,,33.18,
2021-04-25 13:00:00,2021-04-25 14:00:00,19.0,110.07,2.78,13.75,16.54,22.81,2.49,0.26,54.52,2.65,,6.28,0.01,64.27,4.94,302.6,829.83,,,33.06,
2021-04-25 14:00:00,2021-04-25 15:00:00,11.85,111.73,3.81,15.24,19.04,23.86,2.87,0.24,47.34,2.09,,5.46,0.03,65.16,5.99,309.32,741.94,,,32.94,
2021-04-25 15:00:00,2021-04-25 16:00:00,12.38,100.19,3.45,11.94,15.39,24.43,2.04,0.24,37.92,1.55,,5.02,,71.61,5.54,311.04,590.45,,,32.17,
2021-04-25 16:00:00,2021-04-25 17:00:00,10.61,85.52,3.41,11.34,14.75,23.07,1.47,0.26,38.66,1.15,,4.34,,75.16,5.04,301.18,375.88,,,31.87,
2021-04-25 17:00:00,2021-04-25 18:00:00,7.61,89.09,2.91,11.24,14.16,21.8,0.99,0.28,45.9,1.17,,3.88,,74.68,5.0,301.91,203.72,,,31.49,
2021-04-25 18:00:00,2021-04-25 19:00:00,10.98,101.5,2.49,16.38,18.87,22.2,1.17,0.35,49.77,1.17,,4.16,,74.44,3.45,301.11,39.74,,,31.35,
2021-04-25 19:00:00,2021-04-25 20:00:00,23.95,124.81,3.26,25.72,28.99,23.77,0.72,0.49,41.06,1.73,,6.12,,73.18,1.7,301.08,,,,31.59,
2021-04-25 20:00:00,2021-04-25 21:00:00,30.18,155.35,5.47,46.16,51.64,25.91,1.14,0.74,25.52,3.17,,5.23,9.66,62.53,0.92,233.73,,,,31.75,
2021-04-25 21:00:00,2021-04-25 22:00:00,31.0,159.37,9.06,63.65,72.72,26.29,1.32,0.97,7.36,4.52,,5.75,15.3,53.62,0.53,248.07,,,,30.68,
2021-04-25 22:00:00,2021-04-25 23:00:00,37.36,203.98,27.66,68.89,96.57,35.03,1.32,1.35,3.7,6.58,,8.35,21.75,57.41,0.59,261.26,,,,29.51,
2021-04-25 23:00:00,2021-04-26 00:00:00,57.27,303.88,94.61,58.13,152.67,45.23,3.85,1.57,10.21,9.64,,12.48,31.53,71.13,1.07,300.77,,,,29.96,
2021-04-26 00:00:00,2021-04-26 01:00:00,50.04,219.6,7.87,15.79,23.66,26.24,1.91,0.35,34.31,9.83,,9.8,25.86,86.35,1.97,284.02,,,,29.86,
2021-04-26 01:00:00,2021-04-26 02:00:00,27.93,136.19,6.55,11.33,17.88,23.03,2.07,0.35,41.62,7.25,,6.43,16.58,86.79,1.68,276.12,,,,29.6,
2021-04-26 02:00:00,2021-04-26 03:00:00,29.38,130.63,5.53,8.71,14.24,21.56,1.8,0.32,47.89,6.5,,5.12,13.25,87.04,1.81,282.79,,,,29.4,
2021-04-26 03:00:00,2021-04-26 04:00:00,32.59,151.99,4.93,8.92,13.84,21.1,1.69,0.32,47.28,5.56,,4.33,10.79,87.82,1.18,255.3,,,,29.17,
2021-04-26 04:00:00,2021-04-26 05:00:00,36.18,179.9,5.23,11.71,16.94,21.64,1.72,0.34,34.96,4.77,,4.17,10.04,88.12,0.87,265.96,,,,28.95,
2021-04-26 05:00:00,2021-04-26 06:00:00,33.81,183.91,5.73,16.08,21.81,22.36,1.82,0.33,39.04,4.0,,4.17,9.84,88.5,1.73,319.22,,,,28.89,
2021-04-26 06:00:00,2021-04-26 07:00:00,33.8,174.64,10.9,27.15,38.05,29.66,1.82,0.52,20.45,3.32,,3.62,9.11,88.85,0.83,192.18,11.54,,,28.6,
2021-04-26 07:00:00,2021-04-26 08:00:00,34.8,189.37,12.95,34.43,47.38,26.82,1.76,0.48,23.39,3.5,,4.09,10.94,87.52,1.5,114.25,107.85,,,29.3,
2021-04-26 08:00:00,2021-04-26 09:00:00,27.85,178.47,7.54,22.29,29.84,23.24,1.32,0.37,28.0,3.69,,3.5,9.79,81.89,2.0,105.85,289.58,,,30.69,
2021-04-26 09:00:00,2021-04-26 10:00:00,25.2,167.27,7.89,27.73,35.63,23.87,3.87,0.38,35.72,3.53,,6.12,1.58,70.19,1.96,152.03,479.46,,,33.1,
2021-04-26 10:00:00,2021-04-26 11:00:00,28.18,169.27,5.36,30.42,35.78,23.99,6.44,0.44,52.26,4.23,,7.61,,64.03,2.4,190.66,604.52,,,34.3,
2021-04-26 11:00:00,2021-04-26 12:00:00,32.18,178.27,3.87,22.96,26.82,22.68,3.29,0.37,64.31,5.19,,6.82,0.05,69.95,4.51,285.4,687.28,,,32.41,
2021-04-26 12:00:00,2021-04-26 13:00:00,23.43,156.4,3.15,15.86,19.01,21.66,1.91,0.33,59.73,4.08,,4.77,0.04,75.77,4.55,291.53,703.12,,,31.7,
2021-04-26 13:00:00,2021-04-26 14:00:00,18.62,158.18,2.88,13.48,16.36,20.98,1.47,0.31,61.89,3.2,,4.06,,76.38,4.35,277.13,740.58,,,31.56,
2021-04-26 14:00:00,2021-04-26 15:00:00,21.98,179.45,2.88,13.57,16.46,20.79,1.24,0.3,59.39,3.37,,4.11,,74.86,4.09,292.71,657.66,,,31.75,
2021-04-26 15:00:00,2021-04-26 16:00:00,22.2,197.45,2.86,14.01,16.88,20.67,1.32,0.3,60.39,3.41,,3.85,,73.22,3.74,292.26,536.91,,,31.88,
2021-04-26 16:00:00,2021-04-26 17:00:00,25.98,193.87,2.59,15.14,17.73,20.5,1.24,0.32,67.19,3.58,,3.5,,67.37,3.5,293.14,369.49,,,32.24,
2021-04-26 17:00:00,2021-04-26 18:00:00,30.97,189.54,2.08,14.46,16.55,20.87,0.54,0.32,59.69,4.26,,3.99,,72.78,3.54,282.66,185.63,,,31.54,
2021-04-26 18:00:00,2021-04-26 19:00:00,23.26,184.0,2.47,19.69,22.14,22.27,0.72,0.36,56.34,4.44,,4.4,,78.97,3.33,280.92,31.78,,,30.47,
2021-04-26 19:00:00,2021-04-26 20:00:00,34.55,188.87,2.76,24.49,27.25,22.97,0.73,0.39,52.09,4.32,,5.16,,81.4,2.59,286.56,,,,29.93,
2021-04-26 20:00:00,2021-04-26 21:00:00,34.03,213.08,3.17,19.93,23.1,22.09,0.34,0.37,42.82,4.9,,4.32,4.3,82.98,1.75,286.75,,,,29.61,
2021-04-26 21:00:00,2021-04-26 22:00:00,45.71,224.0,3.59,21.33,24.91,22.37,,0.39,35.1,5.32,,3.01,8.61,83.9,1.69,295.35,,,,29.46,
2021-04-26 22:00:00,2021-04-26 23:00:00,43.44,234.73,3.6,13.9,17.5,21.94,,0.34,37.55,5.44,,3.11,7.94,84.24,0.71,210.13,,,,29.16,
2021-04-26 23:00:00,2021-04-27 00:00:00,42.0,233.06,4.48,19.79,24.27,23.34,0.75,0.37,32.11,5.25,,4.11,9.73,84.53,0.96,185.15,,,,29.27,
2021-04-27 00:00:00,2021-04-27 01:00:00,42.0,237.33,4.07,20.44,24.5,23.38,0.44,0.31,32.72,4.71,,4.84,10.64,85.16,1.32,171.42,,,,29.13,
2021-04-27 01:00:00,2021-04-27 02:00:00,30.84,232.1,3.69,19.87,23.55,22.92,,0.27,30.54,3.76,,4.6,9.38,84.8,1.05,257.19,,,,29.0,
2021-04-27 02:00:00,2021-04-27 03:00:00,43.15,226.83,3.37,9.98,13.35,21.31,0.44,0.25,38.18,3.18,,4.72,9.21,84.95,1.01,192.41,,,,28.85,
2021-04-27 03:00:00,2021-04-27 04:00:00,44.62,251.18,5.09,23.7,28.79,23.64,0.19,0.31,18.17,2.68,,5.07,9.32,85.67,0.84,173.16,,,,28.55,
2021-04-27 04:00:00,2021-04-27 05:00:00,44.0,256.0,7.18,30.02,37.2,25.81,0.55,0.32,14.47,2.64,,5.92,10.75,86.03,0.72,241.64,,,,28.24,
2021-04-27 05:00:00,2021-04-27 06:00:00,40.02,,8.25,27.54,35.78,25.71,0.38,0.39,12.65,2.88,,6.53,12.46,86.81,0.7,289.43,,,,28.01,
2021-04-27 06:00:00,2021-04-27 07:00:00,39.8,,13.19,43.47,56.66,29.28,0.76,0.49,7.76,3.28,,6.07,11.47,87.14,0.66,276.35,17.64,,,28.04,
2021-04-27 07:00:00,2021-04-27 08:00:00,39.2,,12.81,29.27,42.07,27.85,0.61,0.43,25.04,3.53,,5.79,12.11,84.05,0.75,259.7,87.72,,,29.19,
2021-04-27 08:00:00,2021-04-27 09:00:00,41.38,,6.99,17.86,24.85,23.13,0.14,0.36,46.75,3.94,,4.73,9.84,77.75,1.6,219.42,231.58,,,30.5,
2021-04-27 09:00:00,2021-04-27 10:00:00,44.39,,6.89,24.41,31.3,23.62,0.43,0.4,39.09,4.3,,6.52,3.89,68.4,1.66,167.42,467.31,,,33.25,
2021-04-27 10:00:00,2021-04-27 11:00:00,41.82,,5.27,30.67,35.94,24.96,0.76,0.38,56.22,4.63,,7.92,,67.33,2.16,170.09,608.08,,,33.03,
2021-04-27 11:00:00,2021-04-27 12:00:00,25.91,,3.64,26.97,30.61,24.52,2.3,0.35,63.61,5.25,,7.0,,66.63,2.0,147.03,718.61,,,33.03,
2021-04-27 12:00:00,2021-04-27 13:00:00,26.77,,2.47,18.81,21.29,22.46,3.08,0.34,77.46,5.12,,5.29,0.05,57.41,2.32,166.08,741.49,,,33.85,
2021-04-27 13:00:00,2021-04-27 14:00:00,25.62,,2.65,17.59,20.24,23.96,1.12,0.33,67.31,4.08,,4.74,,64.18,4.27,277.77,761.96,,,33.08,
2021-04-27 14:00:00,2021-04-27 15:00:00,23.41,,2.42,14.79,17.22,22.81,0.31,0.3,64.47,4.12,,4.0,0.02,67.17,5.36,292.79,687.05,,,32.27,
2021-04-27 15:00:00,2021-04-27 16:00:00,20.61,,2.46,13.98,16.44,21.11,,0.28,65.17,3.28,,3.37,0.04,63.57,5.52,292.11,534.42,,,32.14,
2021-04-27 16:00:00,2021-04-27 17:00:00,16.03,,2.86,17.32,20.2,21.84,,0.3,55.85,3.24,,3.12,,62.38,5.33,295.74,357.57,,,32.11,
2021-04-27 17:00:00,2021-04-27 18:00:00,11.83,,3.11,18.77,21.88,23.49,,0.31,45.19,2.71,,3.48,,68.92,4.07,294.81,170.92,,,31.37,
2021-04-27 18:00:00,2021-04-27 19:00:00,22.92,,3.0,19.85,22.85,24.3,,0.31,44.34,2.59,,4.25,,75.08,3.41,286.08,28.5,,,30.38,
2021-04-27 19:00:00,2021-04-27 20:00:00,24.41,,2.61,14.45,17.06,23.44,,0.3,41.19,3.06,,4.52,0.02,76.61,1.55,227.25,,,,30.0,
2021-04-27 20:00:00,2021-04-27 21:00:00,24.8,,2.69,20.02,22.71,23.97,,0.35,40.97,3.25,,3.56,5.58,76.89,1.91,179.23,,,,30.0,
2021-04-27 21:00:00,2021-04-27 22:00:00,28.18,,3.39,27.85,31.24,24.93,,0.32,30.15,3.21,,4.33,8.42,76.77,1.52,178.98,,,,29.96,
2021-04-27 22:00:00,2021-04-27 23:00:00,25.82,,4.32,33.14,37.46,25.34,,0.45,25.23,3.41,,4.16,7.72,75.48,1.67,278.57,,,,29.99,
2021-04-27 23:00:00,2021-04-28 00:00:00,23.41,,4.18,23.16,27.33,24.83,,0.33,36.36,4.66,,4.21,9.27,79.07,1.54,266.97,,,,29.77,
2021-04-28 00:00:00,2021-04-28 01:00:00,23.8,,3.78,16.3,20.09,23.11,,0.27,35.42,4.4,,3.47,7.96,81.61,2.12,295.93,,,,29.49,
2021-04-28 01:00:00,2021-04-28 02:00:00,24.8,,4.09,13.34,17.43,22.45,,0.24,28.4,4.44,,3.07,7.34,83.21,1.77,294.72,,,,29.16,
2021-04-28 02:00:00,2021-04-28 03:00:00,25.8,,4.82,11.9,16.72,22.88,0.13,0.24,27.53,3.93,,3.02,7.24,85.59,1.82,306.55,,,,28.86,
2021-04-28 03:00:00,2021-04-28 04:00:00,22.81,,5.26,12.79,18.05,22.36,,0.24,26.48,3.1,,2.8,6.72,84.64,1.45,255.68,,,,28.86,
2021-04-28 04:00:00,2021-04-28 05:00:00,22.8,,6.71,18.55,25.25,22.45,,0.28,13.87,2.78,,3.06,6.58,84.55,0.75,252.56,,,,28.41,
2021-04-28 05:00:00,2021-04-28 06:00:00,26.97,,16.3,32.73,49.04,26.43,0.04,0.43,4.43,2.81,,3.52,8.12,85.02,0.83,224.38,,,,27.95,
2021-04-28 06:00:00,2021-04-28 07:00:00,24.03,,55.32,37.07,92.36,32.93,0.92,0.6,3.08,3.31,,5.32,11.82,85.68,1.24,119.59,12.55,,,28.15,
2021-04-28 07:00:00,2021-04-28 08:00:00,26.18,,26.11,42.2,68.31,30.65,0.32,0.58,6.29,9.68,,6.65,15.14,84.53,1.91,137.28,81.34,,,28.34,
2021-04-28 08:00:00,2021-04-28 09:00:00,23.82,,13.41,25.26,38.66,20.11,0.39,0.45,23.52,13.29,,6.43,11.86,78.78,2.12,172.98,253.03,,,29.77,
